SN BN-R 4Cm 	335.78	IS      STL	575.55	14	0.714068735481565	129
SN BN-R 4CmS	328.934	IS      POp	563.032	14	0.711686842953298	129
SN BN-L 4Cm 	345.97	IS      AIF	591.644	14	0.71010203196809	129
SN BN-P 4CmS	337.592	IS      STL	575.55	14	0.704868598781962	129
SN Best 4CmS	324.04	IS      Def	545.484	14	0.683384767312677	129
SN BN-R 4Cm 	335.78	IS      POp	563.032	14	0.676788373339687	129
SN BN-P 4CmS	337.592	IS      POp	563.032	14	0.667788336216498	129
SN BN-P 2CPm	355.168	IS      AIF	591.644	14	0.665814487791693	129
SN Best 2CPp	355.644	IS      AIF	591.644	14	0.663584933247854	129
SN BN-L 4Cm 	345.97	IS      STL	575.55	14	0.663583547706448	129
SN BN-R 4CmS	328.934	IS      Def	545.484	14	0.658338754886999	129
SN BN-L 4Cm 	345.97	IS      POp	563.032	14	0.627401219758939	129
SN BN-R 4Cm 	335.78	IS      Def	545.484	14	0.624527964738817	129
SN BN-P 2CPm	355.168	IS      STL	575.55	14	0.620500720785656	129
SN Best 2CPp	355.644	IS      STL	575.55	14	0.618331814961028	129
SN BN-P 4CmS	337.592	IS      Def	545.484	14	0.615808431479419	129
SN BN-P 4Cm 	366.866	IS      AIF	591.644	14	0.612697824273713	129
SN Best 4Cm 	369.38	IS      AIF	591.644	14	0.601721804104175	129
SN BN-P 2CPm	355.168	IS      POp	563.032	14	0.585255428416975	129
SN Best 2CPp	355.644	IS      POp	563.032	14	0.583133695493246	129
SN BN-L 4Cm 	345.97	IS      Def	545.484	14	0.57668005896465	129
SN BN-P 4Cm 	366.866	IS      STL	575.55	14	0.5688289457186	129
SN Best 4Cm 	369.38	IS      STL	575.55	14	0.558151497103254	129
SN BN-P 2CPp	382.732	IS      AIF	591.644	14	0.545844089336664	129
SN BN-P 2CPm	355.168	IS      Def	545.484	14	0.5358478241283	129
SN BN-P 4Cm 	366.866	IS      POp	563.032	14	0.534707495379785	129
SN Best 2CPp	355.644	IS      Def	545.484	14	0.533792219185478	129
SN Best 4Cm 	369.38	IS      POp	563.032	14	0.52426227732958	129
SN BN-P 2CPp	382.732	IS      STL	575.55	14	0.503793777369021	129
SN BN-P 4Cm 	366.866	IS      Def	545.484	14	0.486875316873191	129
SN Best 4Cm 	369.38	IS      Def	545.484	14	0.476755644593644	129
SN BN-P 2CPp	382.732	IS      POp	563.032	14	0.47108681793004	129
SN BN-P 2CPp	382.732	IS      Def	545.484	14	0.425237503004714	129
SN BN-R 2CPm	419.544	IS      AIF	591.644	14	0.410207272657934	129
SN BN-L 2CPm	428.248	IS      AIF	591.644	14	0.381545272832564	129
SN BN-R 2CPm	419.544	IS      STL	575.55	14	0.371846576282821	129
SN BN-L 2CPm	428.248	IS      STL	575.55	14	0.343964245016906	129
SN BN-R 2CPm	419.544	IS      POp	563.032	14	0.342009419750968	129
SN BN-L 2CPm	428.248	IS      POp	563.032	14	0.314733518895593	129
SN BN-R 2CPm	419.544	IS      Def	545.484	14	0.300183055889251	129
SN BN-L 2CPm	428.248	IS      Def	545.484	14	0.273757262147167	129
SN BN-R 2CPp	476.974	IS      AIF	591.644	14	0.240411427037952	129
SN BN-L 2CPp	477.438	IS      AIF	591.644	14	0.239205928309016	129
SN BN-R 2CPp	476.974	IS      STL	575.55	14	0.206669545929128	129
SN BN-L 2CPp	477.438	IS      STL	575.55	14	0.205496839380192	129
SN BN-R 2CPp	476.974	IS      POp	563.032	14	0.180424928822116	129
SN BN-L 2CPp	477.438	IS      POp	563.032	14	0.179277728207642	129
SN BN-R 2CPp	476.974	IS      Def	545.484	14	0.143634663524637	129
SN BN-L 2CPp	477.438	IS      Def	545.484	14	0.142523217674337	129
SN BN-L 4CmS	321.412	IS      AIF	615.056	15	0.91360621258696	129
SN Best 2CPm	324.904	IS      AIF	615.056	15	0.893039174648512	129
SN Best 4CmS	328.114	IS      AIF	615.056	15	0.874519221977728	129
SN BN-L 4CmS	321.412	IS      STL	597.884	15	0.860179458140953	129
SN Best 2CPm	324.904	IS      STL	597.884	15	0.840186639745894	129
SN BN-L 4CmS	321.412	IS      POp	589.382	15	0.833727427725163	129
SN Best 4CmS	328.114	IS      STL	597.884	15	0.822183753207727	129
SN Best 2CPm	324.904	IS      POp	589.382	15	0.814018910201167	129
SN Best 4CmS	328.114	IS      POp	589.382	15	0.796272027405109	129
SN BN-L 4Cm 	345.854	IS      AIF	615.056	15	0.778368907111093	129
SN BN-L 4CmS	321.412	IS      Def	568.954	15	0.770170373228131	129
SN BN-R 4Cm 	349.47	IS      AIF	615.056	15	0.759967951469368	129
SN BN-R 4CmS	350.492	IS      AIF	615.056	15	0.754836059025598	129
SN Best 2CPm	324.904	IS      Def	568.954	15	0.75114495358629	129
SN BN-P 4CmS	353.868	IS      AIF	615.056	15	0.738094430691671	129
SN Best 4CmS	328.114	IS      Def	568.954	15	0.73401317834655	129
SN BN-L 4Cm 	345.854	IS      STL	597.884	15	0.728717898303909	129
SN BN-R 4Cm 	349.47	IS      STL	597.884	15	0.71083068646808	129
SN BN-R 4CmS	350.492	IS      STL	597.884	15	0.705842073428209	129
SN BN-L 4Cm 	345.854	IS      POp	589.382	15	0.704135270952483	129
SN BN-P 4CmS	353.868	IS      STL	597.884	15	0.689567861462466	129
SN BN-R 4Cm 	349.47	IS      POp	589.382	15	0.686502417947177	129
SN BN-P 2CPm	365.596	IS      AIF	615.056	15	0.682337881158437	129
SN BN-R 4CmS	350.492	IS      POp	589.382	15	0.681584743731668	129
SN BN-P 4CmS	353.868	IS      POp	589.382	15	0.665541953496784	129
SN Best 2CPp	372.98	IS      AIF	615.056	15	0.649032119684702	129
SN BN-L 4Cm 	345.854	IS      Def	568.954	15	0.645069884980367	129
SN BN-P 2CPm	365.596	IS      STL	597.884	15	0.635368001838095	129
SN BN-R 4Cm 	349.47	IS      Def	568.954	15	0.628048187254986	129
SN BN-R 4CmS	350.492	IS      Def	568.954	15	0.623300959793661	129
SN Best 4Cm 	379.362	IS      AIF	615.056	15	0.621290482441573	129
SN BN-P 2CPm	365.596	IS      POp	589.382	15	0.61211282399151	129
